"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000003",14.7829987454473,-0.622418423419414,0.261473546237446,-2.38042598333903,0.017292634656716,0.108001742269778,"ENSG00000000003"
"ENSG00000000419",807.063533769624,-0.11612501744875,0.0499909414062955,-2.32292119696162,0.0201833861848825,0.11941737623227,"ENSG00000000419"
"ENSG00000000457",1011.88562722814,-0.0167307628306896,0.0526588812510031,-0.31771967867948,0.750697582678162,0.948399505924252,"ENSG00000000457"
"ENSG00000000460",263.697961319131,0.0316015543295613,0.0705814049525807,0.447732010304873,0.654346616839799,0.898331682672752,"ENSG00000000460"
"ENSG00000000938",15838.1559189428,0.165168448484986,0.103314889714304,1.59868968492078,0.109889570721931,0.342863074098145,"ENSG00000000938"
"ENSG00000000971",247.338425908002,-0.703062257126609,0.193351045664244,-3.63619578426011,0.000276694064249741,0.00688486336133733,"ENSG00000000971"
"ENSG00000001036",1135.21675587205,-0.0184901755402523,0.100961017486702,-0.183141731338907,0.854686812603541,0.982871180710247,"ENSG00000001036"
"ENSG00000001084",1160.08947776572,0.203588380288203,0.0571689967800011,3.56116762152842,0.000369209276487394,0.00846827127779839,"ENSG00000001084"
"ENSG00000001167",1893.32576323228,-0.040681015303049,0.0505049598784749,-0.805485548368631,0.420539542557082,0.730728779558389,"ENSG00000001167"
"ENSG00000001460",110.698020389574,-0.0916858811560687,0.0779196729299456,-1.1766717917117,0.239326530934898,0.535204333618528,"ENSG00000001460"
"ENSG00000001461",1332.35433212814,-0.0404030780637894,0.060769569019124,-0.664857077578988,0.50614191137155,0.801738793712925,"ENSG00000001461"
"ENSG00000001497",1158.90707050669,-0.038881777571917,0.0384629861986597,-1.01088816586144,0.312069958684038,0.620141087681519,"ENSG00000001497"
"ENSG00000001561",932.152497821286,0.270934086896904,0.112026218735406,2.41848818924097,0.0155851515026036,0.101697476550752,"ENSG00000001561"
"ENSG00000001617",0.564033201263474,0.309477026329209,0.81458275195663,0.379920917286604,0.704004119745422,0.927034110585704,"ENSG00000001617"
"ENSG00000001626",0.0675110677643231,0.495005212446163,3.80889734228353,0.129960239923241,0.896597883785562,0.988338366814424,"ENSG00000001626"
"ENSG00000001629",1642.80956633759,0.0539073057405225,0.0510311540251954,1.05636070299149,0.290803452359454,0.594277405831275,"ENSG00000001629"
"ENSG00000001630",493.173741690502,-0.309260108379047,0.115104958421933,-2.68676617079703,0.00721474396691032,0.0607707080524247,"ENSG00000001630"
"ENSG00000001631",1097.09938127831,-0.143038516813896,0.0672744118983114,-2.12619497930514,0.0334870279857099,0.165137570348594,"ENSG00000001631"
"ENSG00000002016",370.385740298477,0.0182496858952806,0.0810004263035708,0.225303578364945,0.82174311609998,0.97413115188239,"ENSG00000002016"
"ENSG00000002330",231.348401784826,-0.00107024705478513,0.0932047428483029,-0.0114827531526698,0.990838289878524,0.998472290000563,"ENSG00000002330"
"ENSG00000002549",2999.07062708822,0.0746934445717737,0.161969894800175,0.461156344294256,0.644686439912376,0.893549281388375,"ENSG00000002549"
"ENSG00000002586",5713.14674563865,0.237462449435291,0.0703136271871181,3.37718958521877,0.000732305571988704,0.0133734436366028,"ENSG00000002586"
"ENSG00000002587",44.8468809862873,-0.184419947760878,0.205781588882161,-0.896192651454765,0.370149879763832,0.681799060139703,"ENSG00000002587"
"ENSG00000002726",2.8525577951453,1.54050025018978,0.603853085832421,2.55111762501996,0.0107378079235679,0.0791363965827085,"ENSG00000002726"
"ENSG00000002745",32.2384665748392,-0.35993781751728,0.235288578693043,-1.52977173612347,0.126073239943164,0.371832133714828,"ENSG00000002745"
"ENSG00000002746",0.333722097527654,0.0188057723381822,0.980636678793294,0.0191771047778096,0.984699821984982,0.996514976148364,"ENSG00000002746"
"ENSG00000002822",758.556030965541,0.167873711293506,0.0933547361497855,1.79823454296048,0.0721398477105598,0.265982902167651,"ENSG00000002822"
"ENSG00000002834",7179.94975268897,0.17351383389322,0.0659547656266301,2.63080055314702,0.00851840110208317,0.0678783760981034,"ENSG00000002834"
"ENSG00000002919",1170.23701134948,0.142512263430943,0.0781319488322461,1.82399473660801,0.0681528679662298,0.257327139793413,"ENSG00000002919"
"ENSG00000002933",944.631610189672,0.574190048382512,0.390956488685621,1.46868018564653,0.141919554259088,0.399870040791541,"ENSG00000002933"
"ENSG00000003056",7092.71973085039,0.0739681572049763,0.0612274489542064,1.20808817725362,0.227013346837271,0.520876585094944,"ENSG00000003056"
"ENSG00000003096",12.4902730054419,0.056766882015705,0.215188967662603,0.26380015031584,0.791933918739368,0.963546698851516,"ENSG00000003096"
"ENSG00000003137",0.382476101327849,-0.840635040545284,1.04397931472019,-0.805221931787594,0.420691622606925,0.730888892205287,"ENSG00000003137"
"ENSG00000003147",97.3628679891729,0.227899898551388,0.102347893439638,2.22671801922134,0.0259661253767957,0.140735228578293,"ENSG00000003147"
"ENSG00000003249",94.2442112632325,-0.376234502990735,0.205319934218404,-1.83243046722645,0.0668873123306059,0.254449656996548,"ENSG00000003249"
"ENSG00000003393",513.87354006346,-0.0796345269294965,0.0616598335572782,-1.29151381596775,0.19652556746431,0.48240830512365,"ENSG00000003393"
"ENSG00000003400",1670.94123157463,-0.118038378112019,0.0539094480837643,-2.18956754906138,0.0285556146349577,0.149413296900053,"ENSG00000003400"
"ENSG00000003402",10113.0921021954,0.113078586678727,0.0472702679319129,2.39217147746238,0.016749015031872,0.106298204311187,"ENSG00000003402"
"ENSG00000003436",7.87389519441798,-0.620459329796242,0.237318589740901,-2.6144573439175,0.00893693191594147,0.0699459506485773,"ENSG00000003436"
"ENSG00000003509",578.735985640931,-0.12220705067922,0.0602517859606294,-2.02827266828363,0.0425324268651764,0.191498366500217,"ENSG00000003509"
"ENSG00000003756",6598.2203281306,-0.089379256636118,0.0608039531435289,-1.46995798817778,0.141573132653778,0.399151846501442,"ENSG00000003756"
"ENSG00000003987",0.397515139634699,0.0918582365471104,1.20551080277424,0.0761986009048758,0.939261095771197,0.989761231535515,"ENSG00000003987"
"ENSG00000003989",0.0589107807173164,0.500877844650714,4.97850077086575,0.100608168543803,0.919861512051934,0.989535490200992,"ENSG00000003989"
"ENSG00000004059",3410.99285342113,-0.0490583960658135,0.064245648235192,-0.763606522985329,0.44510176089045,0.752135928112773,"ENSG00000004059"
"ENSG00000004139",994.373523414441,-0.0305910778683512,0.0519299431787333,-0.589083599861883,0.555805194385432,0.836251771225401,"ENSG00000004139"
