"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000419",821.038884378431,-0.096658927183884,0.0310539566483064,-3.11261229216521,0.0018543945272858,0.0573689671625168,"ENSG00000000419"
"ENSG00000000457",1022.15824450403,-0.00217028401132111,0.0303395199210073,-0.0715332350996889,0.942973374514307,0.999736303303362,"ENSG00000000457"
"ENSG00000000460",267.721373310112,-0.0303426860116648,0.041539425866017,-0.730455112921718,0.465112040851072,0.828541987651884,"ENSG00000000460"
"ENSG00000000938",16306.4022680038,0.0411700206200085,0.0599788778670038,0.686408650580263,0.492455450972431,0.846674098171985,"ENSG00000000938"
"ENSG00000000971",238.089935260205,0.0026362859918236,0.115604375265515,0.0228043790364224,0.981806314968235,0.999736303303362,"ENSG00000000971"
"ENSG00000001036",1160.95309067589,-0.0865449049910691,0.0600773336946103,-1.44055835485311,0.149709492849906,0.48560034950477,"ENSG00000001036"
"ENSG00000001084",1194.38371351234,-0.0881933315676921,0.035224229595125,-2.50376892784897,0.0122878256777331,0.128805903005401,"ENSG00000001084"
"ENSG00000001167",1902.27904585841,0.064545721281451,0.03175147498187,2.03284166541259,0.0420685221512507,0.247274518160341,"ENSG00000001167"
"ENSG00000001460",110.78794292969,0.0602293628852014,0.0498449439938293,1.20833444797646,0.226918643163735,0.599859994490785,"ENSG00000001460"
"ENSG00000001461",1346.39800443433,0.00346931133119601,0.0359443586443658,0.0965189382156307,0.923108433624061,0.999736303303362,"ENSG00000001461"
"ENSG00000001497",1178.04826283488,0.021353609792223,0.0238350272313177,0.895891982206999,0.37031045675861,0.753281915355563,"ENSG00000001497"
"ENSG00000001561",968.774794839221,-0.12713236392597,0.0715294699341085,-1.77734245819355,0.0755119119600562,0.338898796670494,"ENSG00000001561"
"ENSG00000001617",0.527498680903365,0.144751670736327,0.516531661089416,0.280237750443083,0.779295105829498,0.99315630589054,"ENSG00000001617"
"ENSG00000001626",0.0828685192006776,-0.0581133075549684,1.79238919597682,-0.0324222594542575,0.974135311340463,0.999736303303362,"ENSG00000001626"
"ENSG00000001629",1657.91393985069,-0.0475635016791746,0.0339302206778957,-1.40180348753701,0.160973936747973,0.505660550599836,"ENSG00000001629"
"ENSG00000001630",485.635432093491,-0.00706422425780544,0.0671823710740706,-0.105149969327771,0.916256809247905,0.999736303303362,"ENSG00000001630"
"ENSG00000001631",1104.33222432211,-0.00476451115314617,0.0418997741201925,-0.113712096382163,0.909466023197064,0.999736303303362,"ENSG00000001631"
"ENSG00000002016",376.935495770154,-0.0413644027994816,0.0510697789767482,-0.809958523970011,0.417964013985603,0.790372862472409,"ENSG00000002016"
"ENSG00000002330",242.561691096813,0.103865890822056,0.0640300602931297,1.62214263654536,0.10477281077805,0.403091737442912,"ENSG00000002330"
"ENSG00000002549",3174.68010297345,0.243443618612613,0.0989354907934569,2.46062981706776,0.0138693386301913,0.137822048541963,"ENSG00000002549"
"ENSG00000002586",6025.4911718643,-0.0470111306062011,0.0441321135841571,-1.06523632765863,0.286768998138036,0.670102833289311,"ENSG00000002586"
"ENSG00000002587",44.4930593668171,0.108574858480009,0.13046138296896,0.832237525075456,0.405274886710391,0.782395869663806,"ENSG00000002587"
"ENSG00000002726",3.08483113500495,0.0868711421874897,0.311674810349779,0.27872365460012,0.780456907872707,0.993558584531673,"ENSG00000002726"
"ENSG00000002745",32.8069494790578,0.214938683575883,0.152109823697068,1.41304932417738,0.157641221852644,0.499668281469651,"ENSG00000002745"
"ENSG00000002746",0.340991779432815,0.52936828434726,0.551234040578245,0.960333080649287,0.336887606014257,0.721624995540929,"ENSG00000002746"
"ENSG00000002822",789.60798301535,0.0817227568500956,0.0604785035701135,1.35126949289268,0.176609120738687,0.529550466502247,"ENSG00000002822"
"ENSG00000002834",7418.602932657,0.0301563821890408,0.0400627172753109,0.752729326416034,0.45161258337703,0.81579071447675,"ENSG00000002834"
"ENSG00000002919",1200.09211246798,-0.0697145927820487,0.0447665808485348,-1.55729098494084,0.119401414815192,0.431144449616751,"ENSG00000002919"
"ENSG00000002933",1024.18829098367,0.0464239129854909,0.227033495920468,0.204480456935542,0.837978062465112,0.999736303303362,"ENSG00000002933"
"ENSG00000003056",7294.02393801097,-0.0392451574487644,0.0349748892316305,-1.12209526065552,0.261821938764657,0.640001035381325,"ENSG00000003056"
"ENSG00000003096",12.5092456466657,-0.271589471260217,0.136067578669588,-1.99598959513872,0.0459350553611932,0.259565877808599,"ENSG00000003096"
"ENSG00000003137",0.425915977762634,-0.283297999237097,0.613371284119328,-0.461870332980869,0.644174309928845,0.939510188434076,"ENSG00000003137"
"ENSG00000003147",99.7543262885413,-0.00164143035894555,0.059822965021613,-0.0274381311316237,0.978110285442978,0.999736303303362,"ENSG00000003147"
"ENSG00000003249",93.0047133634495,0.0729929247762106,0.126714673602174,0.576041611450422,0.564587055884827,0.893763104420883,"ENSG00000003249"
"ENSG00000003393",516.65717558262,0.0180449220053348,0.0373229537434846,0.483480544689871,0.628754570518687,0.930002770320322,"ENSG00000003393"
"ENSG00000003400",1680.98749491209,-0.0226002110450223,0.034735670624697,-0.650634078414873,0.515282726428156,0.861825882722478,"ENSG00000003400"
"ENSG00000003402",10323.0294957715,0.0615779332443994,0.0301883105773347,2.03979394894102,0.0413708527675328,0.244746521279693,"ENSG00000003402"
"ENSG00000003436",7.70948756558705,-0.145594097748506,0.15047023608201,-0.967594000910277,0.333247174522109,0.718189022527447,"ENSG00000003436"
"ENSG00000003509",585.093995435172,-0.0125323310664239,0.0368085756882311,-0.340473132472519,0.733500252681374,0.978165756216376,"ENSG00000003509"
"ENSG00000003756",6668.27054641976,0.0270348478073055,0.0385211664474098,0.701817995158952,0.482792674908887,0.839748803938989,"ENSG00000003756"
"ENSG00000003987",0.477051208920411,-1.29445364287428,0.762841450247037,-1.69688425092145,0.0897185460926172,0.370407906643717,"ENSG00000003987"
"ENSG00000003989",0.0599747315032416,0.10350597877566,2.89475310301867,0.0357564099914854,0.971476590609822,0.999736303303362,"ENSG00000003989"
"ENSG00000004059",3490.63241944737,-0.00293527411409219,0.0385004518880048,-0.0762399912247966,0.93922816686131,0.999736303303362,"ENSG00000004059"
"ENSG00000004139",1010.32592370613,0.0496871872862764,0.0318081800949817,1.56208834136083,0.118267179016713,0.428826413401356,"ENSG00000004139"
"ENSG00000004142",1623.20024998868,-0.00014231589261887,0.0340558220059917,-0.00417890052966074,0.996665729490766,0.999736303303362,"ENSG00000004142"
"ENSG00000004399",2685.69385661986,0.0417249270787112,0.0669256173130595,0.623452255711495,0.532987367700611,0.873244178685183,"ENSG00000004399"
"ENSG00000004455",4159.33615392486,-0.0700383199703675,0.0290565618363785,-2.41041319219951,0.0159344627955396,0.147281763545591,"ENSG00000004455"
"ENSG00000004468",901.822562249214,0.0823814399320709,0.0839854786705363,0.980900999031537,0.326641564786356,0.71227620462982,"ENSG00000004468"
"ENSG00000004478",1287.97219015195,-0.0127950505021678,0.0434525560896435,-0.294460249375696,0.76840623401031,0.989557725869034,"ENSG00000004478"
"ENSG00000004487",1592.99265423323,-0.00336430728173687,0.0178706214315797,-0.188259109769496,0.850673537855731,0.999736303303362,"ENSG00000004487"
"ENSG00000004534",6927.63588852047,-0.0323746587137436,0.0494682182649617,-0.65445370480777,0.512819544088325,0.860233214973774,"ENSG00000004534"
"ENSG00000004660",292.653917671901,0.0720195056230465,0.0604609086657537,1.19117471457785,0.233585003727539,0.608011830539894,"ENSG00000004660"
"ENSG00000004700",2480.28865986862,-0.0577269520988374,0.0357259225788807,-1.61582816990604,0.10613146920969,0.406312596499409,"ENSG00000004700"
"ENSG00000004766",908.757286205001,-0.0419340319472635,0.0354366423016767,-1.18335229365902,0.236669555840405,0.611347918248354,"ENSG00000004766"
"ENSG00000004776",0.254137952932938,-0.267814220422584,0.680154062387878,-0.393755231693162,0.693761759607537,0.961535546764435,"ENSG00000004776"
"ENSG00000004777",289.325887448415,0.150770140442319,0.0632285449393737,2.3845264917433,0.0171011166836647,0.153152912590147,"ENSG00000004777"
"ENSG00000004779",717.803583349755,-0.103772113512647,0.0528990029179399,-1.9617026368838,0.0497971146692053,0.271253728973607,"ENSG00000004779"
"ENSG00000004799",794.198760971112,-0.219169778396885,0.141811214186975,-1.54550385633053,0.122224436846496,0.4360944927577,"ENSG00000004799"
"ENSG00000004809",44.794783812976,-0.183251275618396,0.140552084698771,-1.30379621199599,0.192303074520993,0.551956313001083,"ENSG00000004809"
"ENSG00000004838",50.233826291205,0.093923484000745,0.0777714509883198,1.2076858899656,0.227168107465264,0.600172771140377,"ENSG00000004838"
"ENSG00000004846",0.257024685845395,0.222308714835299,0.932285735265939,0.238455557589202,0.811527781134644,0.999448179435918,"ENSG00000004846"
"ENSG00000004848",0.179008293574645,0.147589253570775,0.821124594227339,0.179740388496893,0.857356384334743,0.999736303303362,"ENSG00000004848"
"ENSG00000004864",454.237442799097,-0.0157312793457881,0.0365978167394622,-0.429842016472681,0.667310566609044,0.95020918548683,"ENSG00000004864"
"ENSG00000004866",251.659349680076,-0.055707413699124,0.0388074349719887,-1.43548301348269,0.151149505412039,0.488888706235097,"ENSG00000004866"
"ENSG00000004897",1761.03564077021,-0.0372048253677108,0.0317855820390414,-1.17049375789353,0.241802324683652,0.615542081826592,"ENSG00000004897"
