"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000003",13.6741745376745,-0.245413893358403,0.164848048672203,-1.4887279245046,0.136559028560806,0.491196038914029,"ENSG00000000003"
"ENSG00000000419",791.10599014225,0.0370417325121786,0.0306932570160213,1.20683616251099,0.227495246323869,0.616036234624456,"ENSG00000000419"
"ENSG00000000457",997.425524212066,-0.0199990502572275,0.0310840917698587,-0.643385381992083,0.519974066297063,0.865612795658287,"ENSG00000000457"
"ENSG00000000460",261.060659850435,0.0111525687673771,0.0433002838242596,0.257563410268657,0.796743871480928,0.995184321290986,"ENSG00000000460"
"ENSG00000000938",15848.4811848943,0.0742838083631272,0.0612127117976907,1.21353565593756,0.224925090666243,0.612212107058481,"ENSG00000000938"
"ENSG00000000971",231.627784712857,0.19161362607089,0.120238840314546,1.59360840115911,0.111023771641352,0.451173596038676,"ENSG00000000971"
"ENSG00000001036",1119.72642925229,0.00646061026138432,0.0597559976316057,0.10811651578832,0.913903267244366,0.999885585805474,"ENSG00000001036"
"ENSG00000001084",1163.73133433919,0.0781563546457031,0.0352640533126636,2.21631795848144,0.0266697339656895,0.227952574070356,"ENSG00000001084"
"ENSG00000001167",1865.17709894078,0.0164743061934445,0.0310460293378636,0.530641326598004,0.595667351920655,0.910676804176283,"ENSG00000001167"
"ENSG00000001460",108.294847345536,-0.0901799158173261,0.0500410373590078,-1.8021192320685,0.0715266484881065,0.36564321428601,"ENSG00000001460"
"ENSG00000001461",1310.03133512588,-0.0453443781236242,0.0375411164063484,-1.20785907464265,0.227101473796554,0.615668468611964,"ENSG00000001461"
"ENSG00000001497",1139.93543691929,-0.035880352464983,0.0240808883885502,-1.48999288921762,0.136226105630144,0.490753133693181,"ENSG00000001497"
"ENSG00000001561",945.774736040029,0.348649116567094,0.0696825699855411,5.00339061316822,5.63306358968042e-07,0.000445462536746826,"ENSG00000001561"
"ENSG00000001617",0.573561840740464,0.186992493898942,0.492357774351859,0.379789867530984,0.704101404340448,0.962745748541751,"ENSG00000001617"
"ENSG00000001626",0.0742831183364849,0.0814915495585412,2.09851310442052,0.038832995317913,0.969023538206976,0.999885585805474,"ENSG00000001626"
"ENSG00000001629",1631.05886971652,0.0529332893892978,0.0303418097972469,1.74456598808752,0.0810604455699896,0.38728896512362,"ENSG00000001629"
"ENSG00000001630",476.23736572972,0.049537916576425,0.0700339193993122,0.707341770977785,0.479354113279541,0.839700552260103,"ENSG00000001630"
"ENSG00000001631",1073.14995333506,0.0294728975551633,0.0398458611185916,0.739672747125338,0.459498588402046,0.825907611083542,"ENSG00000001631"
"ENSG00000002016",366.469607352552,0.0146604136573507,0.0510182663285599,0.287356170884697,0.7738396171374,0.987606543078816,"ENSG00000002016"
"ENSG00000002330",227.746352788169,-0.108028466443683,0.0545530161188723,-1.98024736539381,0.0476757399590396,0.303873192437362,"ENSG00000002330"
"ENSG00000002549",2978.56088868994,0.0182482154805826,0.0947418550017316,0.192609860554758,0.847264521928695,0.999885585805474,"ENSG00000002549"
"ENSG00000002586",5741.35698625548,0.0692780528640253,0.0414960209429587,1.66951074560273,0.0950162026011501,0.418987902861799,"ENSG00000002586"
"ENSG00000002587",43.0635391115035,-0.433123143447404,0.128963917729631,-3.35848314065205,0.000783715017727556,0.0352442145820198,"ENSG00000002587"
"ENSG00000002726",3.01604785797942,0.0855504412736722,0.333987059132856,0.256148970249896,0.797835810163838,0.995396620056459,"ENSG00000002726"
"ENSG00000002745",30.4792042444461,-0.398151045548071,0.145056271591344,-2.74480407623982,0.00605470331999804,0.10741362131679,"ENSG00000002745"
"ENSG00000002746",0.317330437625791,-0.294181327669989,0.599527956766997,-0.490688256234764,0.623646953847997,0.925205019203214,"ENSG00000002746"
"ENSG00000002822",756.040810768116,-0.0742802136029782,0.0592329069289999,-1.25403626892759,0.209828822945397,0.593998065821106,"ENSG00000002822"
"ENSG00000002834",7186.59627108947,0.0658679359791175,0.0395660210579716,1.66476017092062,0.0959606130582023,0.420624201743452,"ENSG00000002834"
"ENSG00000002919",1165.8082030733,-0.0270547379747314,0.0460681333441012,-0.587276627265291,0.557017935864183,0.890175786262708,"ENSG00000002919"
"ENSG00000002933",969.936287543125,0.220024218119116,0.235758107222061,0.93326257455857,0.350684413451966,0.744746667987112,"ENSG00000002933"
"ENSG00000003056",7051.41696929411,0.0542302172426865,0.0366136043717509,1.48114937529963,0.138566772990577,0.493126342248267,"ENSG00000003056"
"ENSG00000003096",12.354778110285,-0.0756895546883801,0.137615782585414,-0.550006352951573,0.582315016172899,0.902009972761701,"ENSG00000003096"
"ENSG00000003137",0.35386805691574,0.165618520099732,0.648983582483783,0.255196779348221,0.798571118447076,0.995396620056459,"ENSG00000003137"
"ENSG00000003147",97.3491461345578,-0.0823235912674269,0.0622139619774633,-1.3232333812344,0.185757778168916,0.566162684235679,"ENSG00000003147"
"ENSG00000003249",89.3818264123747,-0.278854149626883,0.127580607511396,-2.18570952957701,0.0288368632557566,0.236216240492532,"ENSG00000003249"
"ENSG00000003393",505.981255859109,0.0936792890486051,0.0383892438428107,2.44024835269447,0.0146771677656938,0.1668272721589,"ENSG00000003393"
"ENSG00000003400",1634.17252623336,-0.0291787640094456,0.0330447375067063,-0.883007892059177,0.377232007468766,0.765814860614856,"ENSG00000003400"
"ENSG00000003402",10098.3945749838,0.114501062336284,0.0294991296870833,3.88150645632168,0.000103811395465622,0.0110811415260427,"ENSG00000003402"
"ENSG00000003436",7.3628481786402,-0.0281533902332893,0.155892888026467,-0.180594449109889,0.856685913210878,0.999885585805474,"ENSG00000003436"
"ENSG00000003509",566.297002234175,-0.00100710896310443,0.0370560989422284,-0.027177954286946,0.978317799140901,0.999885585805474,"ENSG00000003509"
"ENSG00000003756",6465.30785751385,-0.0386135574942571,0.0376625897652498,-1.02524966378931,0.305245400024468,0.704770464986491,"ENSG00000003756"
"ENSG00000003987",0.388740065887076,0.0337081577351204,0.758173934034682,0.0444596631748334,0.96453800428681,0.999885585805474,"ENSG00000003987"
"ENSG00000003989",0.06482528909237,-0.0956473859332761,2.86229710269528,-0.0334163025365919,0.973342609378559,0.999885585805474,"ENSG00000003989"
"ENSG00000004059",3349.36327751739,-0.0665992922935142,0.03619068236124,-1.84023311936339,0.0657340195590041,0.352605253148201,"ENSG00000004059"
"ENSG00000004139",979.731938150693,-0.00512026907869495,0.03159526450429,-0.162058117221957,0.871260087754408,0.999885585805474,"ENSG00000004139"
