"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000419",821.038884378431,-0.016247136823483,0.0428938914996719,-0.378775071588161,0.704854900442154,1,"ENSG00000000419"
"ENSG00000000457",1022.15824450403,-0.0416559658955208,0.0418631912230056,-0.995049939542811,0.31971197630166,1,"ENSG00000000457"
"ENSG00000000460",267.721373310112,0.0399211762192466,0.0572849586957708,0.696887579709364,0.485873151195138,1,"ENSG00000000460"
"ENSG00000000938",16306.4022680038,0.047822258225848,0.0831299590875823,0.575271042482584,0.565108002561603,1,"ENSG00000000938"
"ENSG00000000971",238.089935260205,0.400544292300528,0.157891641080151,2.53683025624643,0.0111861177652087,1,"ENSG00000000971"
"ENSG00000001036",1160.95309067589,0.0639761255538884,0.0831563869419128,0.769347104974361,0.441687280505533,1,"ENSG00000001036"
"ENSG00000001084",1194.38371351234,0.0351900166309096,0.04869659935039,0.722638071248148,0.469902271921368,1,"ENSG00000001084"
"ENSG00000001167",1902.27904585841,-0.0458160957003761,0.0438671043850369,-1.04442944987278,0.296286744202026,1,"ENSG00000001167"
"ENSG00000001460",110.78794292969,-0.137796544146316,0.0676563050677849,-2.03671400630374,0.0416787101115974,1,"ENSG00000001460"
"ENSG00000001461",1346.39800443433,-0.0370073596682915,0.0497164987498401,-0.744367777274552,0.456654007535118,1,"ENSG00000001461"
"ENSG00000001497",1178.04826283488,-0.0182692729049416,0.032938925729635,-0.554640823896234,0.579140359788107,1,"ENSG00000001497"
"ENSG00000001561",968.774794839221,0.0388004493526803,0.0991282191779567,0.391416790036599,0.695489183666215,1,"ENSG00000001561"
"ENSG00000001617",0.527498680903365,0.313359211130215,0.716107395458824,0.437586894252698,0.661685773329873,1,"ENSG00000001617"
"ENSG00000001626",0.0828685192006776,-0.0407851554083661,2.57926265302733,-0.0158127189413981,0.987383801457956,1,"ENSG00000001626"
"ENSG00000001629",1657.91393985069,0.036780200922541,0.046929099319737,0.783739757542551,0.433192828810015,1,"ENSG00000001629"
"ENSG00000001630",485.635432093491,-0.0945696946279359,0.0928251748893865,-1.01879360572849,0.308300962029177,1,"ENSG00000001630"
"ENSG00000001631",1104.33222432211,0.0265935059658644,0.0580362227482588,0.458222549755141,0.646792560814238,1,"ENSG00000001631"
"ENSG00000002016",376.935495770154,0.00388679306555492,0.0706836150076535,0.0549886004717509,0.956147545558233,1,"ENSG00000002016"
"ENSG00000002330",242.561691096813,-0.076686678430723,0.0885458002267413,-0.866067935851838,0.386452907571809,1,"ENSG00000002330"
"ENSG00000002549",3174.68010297345,-0.0232072493555167,0.137240108497312,-0.169099613878339,0.865718288636824,1,"ENSG00000002549"
"ENSG00000002586",6025.4911718643,-0.0291514278802811,0.0611705616049082,-0.476559755468095,0.633675646744969,1,"ENSG00000002586"
"ENSG00000002587",44.4930593668171,0.0707224999547605,0.18085690230025,0.391041199176078,0.695766783045686,1,"ENSG00000002587"
"ENSG00000002726",3.08483113500495,0.0653709057960305,0.431730752025466,0.151415912555089,0.879647637777927,1,"ENSG00000002726"
"ENSG00000002745",32.8069494790578,-0.024697919166805,0.21112234049854,-0.116983920832272,0.906872795303092,1,"ENSG00000002745"
"ENSG00000002746",0.340991779432815,-0.00518492109025543,0.768324365446181,-0.00674834916532218,0.994615637257621,1,"ENSG00000002746"
"ENSG00000002822",789.60798301535,-0.203377974421692,0.0824392319367921,-2.46700472146109,0.0136248561042811,1,"ENSG00000002822"
"ENSG00000002834",7418.602932657,0.0204683754781388,0.0555486072183319,0.368476844031185,0.712517708208594,1,"ENSG00000002834"
"ENSG00000002919",1200.09211246798,0.0386999995721908,0.0619701559395075,0.62449414537488,0.532303114059189,1,"ENSG00000002919"
"ENSG00000002933",1024.18829098367,-0.071254192014272,0.314765552224787,-0.226372268218812,0.820911894887323,1,"ENSG00000002933"
"ENSG00000003056",7294.02393801097,0.0170947881754476,0.0484883159748179,0.352554792464348,0.724422234269542,1,"ENSG00000003056"
"ENSG00000003096",12.5092456466657,0.0476065225314966,0.185012134292699,0.257315676690592,0.796935091552587,1,"ENSG00000003096"
"ENSG00000003137",0.425915977762634,-0.082713235815382,0.851151149505128,-0.0971780815469411,0.922584974041294,1,"ENSG00000003137"
