"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000003",13.7663475077966,-0.272649054755685,0.184327389764141,-1.47915648946452,0.139098495379832,0.589253569568085,"ENSG00000000003"
"ENSG00000000419",799.973622703595,0.0322175824635461,0.0334873907901585,0.96208100133661,0.336008916743872,0.760192039084412,"ENSG00000000419"
"ENSG00000000457",1004.69032066797,-0.00721608276343696,0.0341648438940233,-0.211213690477284,0.832720528273261,0.967743309533318,"ENSG00000000457"
"ENSG00000000460",264.394317109233,-0.00344437390384491,0.0465674561209174,-0.0739652579454036,0.941038029652739,0.990457322404942,"ENSG00000000460"
"ENSG00000000938",16116.2800687323,0.0648766175636862,0.0655953179653094,0.989043419196423,0.322641898649053,0.754423944933898,"ENSG00000000938"
"ENSG00000000971",231.752436455727,0.169687113649776,0.131567943751011,1.28972992061732,0.197144447210994,0.658235576010531,"ENSG00000000971"
"ENSG00000001036",1137.5744266576,0.0189618709791892,0.0637799091809754,0.297301630289014,0.766236237094609,0.952105986618524,"ENSG00000001036"
"ENSG00000001084",1175.38936411215,0.0674828279036103,0.0390257312245182,1.72918804558398,0.0837754451823949,0.503585515491156,"ENSG00000001084"
"ENSG00000001167",1879.9474024317,0.00519351611954233,0.0338956995204538,0.153220502689681,0.878224389768297,0.978062547325859,"ENSG00000001167"
"ENSG00000001460",109.071217600077,-0.0454315103787994,0.0534749933364287,-0.849584217673013,0.395556289497309,0.792960530035632,"ENSG00000001460"
"ENSG00000001461",1320.82230492704,-0.0251281543801564,0.0415349921909359,-0.604987579259495,0.545187249623081,0.871545752966346,"ENSG00000001461"
"ENSG00000001497",1153.95653469559,-0.0231734011325385,0.0257792386332819,-0.898917204739353,0.368696763140528,0.778210640204232,"ENSG00000001497"
"ENSG00000001561",955.709352390784,0.291216263006883,0.0760539640071252,3.82907408980812,0.000128626282170329,0.0236545146386863,"ENSG00000001561"
"ENSG00000001629",1644.49472302595,0.0425503181018134,0.0324250089231349,1.31226850862805,0.189429553636892,0.649885590971984,"ENSG00000001629"
"ENSG00000001630",481.115152979798,0.00761053148582161,0.0775114728719341,0.098185871121245,0.921784701463099,0.986314347728818,"ENSG00000001630"
"ENSG00000001631",1079.16753075786,0.0167371696814869,0.0421317823950306,0.397257574449568,0.691177529423878,0.927436292771897,"ENSG00000001631"
"ENSG00000002016",366.738667360477,0.0228920790282306,0.0544365161251922,0.42052799586924,0.674099782114267,0.92118010383154,"ENSG00000002016"
"ENSG00000002330",231.108412756212,-0.106854976241866,0.0603720466708494,-1.76994125815286,0.0767369268256792,0.492731554534332,"ENSG00000002330"
"ENSG00000002549",3003.43928611849,0.0161141291074138,0.100900695886956,0.15970285403648,0.873115152565677,0.977920142487415,"ENSG00000002549"
"ENSG00000002586",5817.94920288359,0.0959737433170674,0.0435412838511316,2.20420104389212,0.0275102084032932,0.334095310325915,"ENSG00000002586"
"ENSG00000002587",42.8643563945076,-0.433457007047463,0.133903989907771,-3.23707312490102,0.00120762462623936,0.0807822812206768,"ENSG00000002587"
"ENSG00000002726",3.08049842539133,-0.142714743824257,0.359575983810378,-0.396897318647169,0.69144318157086,0.92748479175123,"ENSG00000002726"
"ENSG00000002745",31.0964520873059,-0.376192345395208,0.157738054260674,-2.38491812998734,0.0170829225904241,0.278366805794302,"ENSG00000002745"
"ENSG00000002822",765.344056282737,-0.0338403102562637,0.0640095702433908,-0.528675792191525,0.597030372985967,0.89072606941232,"ENSG00000002822"
