"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000000419",821.038884378431,-0.107139324748707,0.041675332073982,-2.57080914336839,0.0101461225654059,0.263836811382501,"ENSG00000000419"
"ENSG00000000457",1022.15824450403,-0.0289486098591878,0.0406329061546584,-0.712442515162528,0.476190796376794,0.922688199629604,"ENSG00000000457"
"ENSG00000000460",267.721373310112,-0.00441692370344054,0.0557072070852422,-0.0792881915024359,0.936803398547449,1,"ENSG00000000460"
"ENSG00000000938",16306.4022680038,0.0722664929794604,0.0806120085636775,0.896473047466313,0.370000168985391,0.859886605716491,"ENSG00000000938"
"ENSG00000000971",238.089935260205,0.273989078813758,0.153205534842078,1.7883758514089,0.0737153896683744,0.487810837512926,"ENSG00000000971"
"ENSG00000001036",1160.95309067589,-0.044852820258796,0.0806688131992542,-0.556011901997471,0.578202718406941,0.965028993466727,"ENSG00000001036"
"ENSG00000001084",1194.38371351234,-0.065337657540168,0.0472726119834507,-1.38214612645143,0.166926837898522,0.652721168935169,"ENSG00000001084"
"ENSG00000001167",1902.27904585841,0.0351069882241142,0.0425474988140288,0.825124606679316,0.409300850993582,0.88840920370945,"ENSG00000001167"
"ENSG00000001460",110.78794292969,-0.0268288691508523,0.0656938847455643,-0.4083921852812,0.682985769776377,1,"ENSG00000001460"
"ENSG00000001461",1346.39800443433,-0.0203289409219435,0.0482333406707629,-0.42147072210294,0.673411386073456,1,"ENSG00000001461"
"ENSG00000001497",1178.04826283488,0.00957558710634974,0.0319800304797427,0.299423951844425,0.764616589062232,1,"ENSG00000001497"
"ENSG00000001561",968.774794839221,-0.101924816609042,0.0961604597535209,-1.05994518818126,0.289169536100746,0.800544003010091,"ENSG00000001561"
"ENSG00000001617",0.527498680903365,0.36461879939557,0.698058428316207,0.522332779900775,0.601438649663014,0.976057224633636,"ENSG00000001617"
"ENSG00000001626",0.0828685192006776,-0.0849212175794139,2.50152845473662,-0.0339477320030545,0.972918830469273,1,"ENSG00000001626"
"ENSG00000001629",1657.91393985069,-0.0236779395463526,0.0455396253211453,-0.519941465907456,0.60310437310079,0.976796172577593,"ENSG00000001629"
"ENSG00000001630",485.635432093491,-0.0674946310261445,0.0900426908798075,-0.749584784357889,0.453504817633083,0.909239751618645,"ENSG00000001630"
"ENSG00000001631",1104.33222432211,0.0124822086065034,0.0563086168852747,0.221674928225197,0.824566948924464,1,"ENSG00000001631"
"ENSG00000002016",376.935495770154,-0.0388546475171626,0.0686286960966598,-0.566157449100271,0.571286752748474,0.962752704538087,"ENSG00000002016"
"ENSG00000002330",242.561691096813,0.0547620779537654,0.0858735836071317,0.63770574900309,0.523665242494794,0.946812346245701,"ENSG00000002330"
"ENSG00000002549",3174.68010297345,0.228484398511073,0.133078605893627,1.71691307537221,0.0859950554784908,0.513907615738755,"ENSG00000002549"
"ENSG00000002586",6025.4911718643,-0.0657889761167512,0.0593227957998297,-1.10899992540372,0.267430214164669,0.775776256947345,"ENSG00000002586"
"ENSG00000002587",44.4930593668171,0.154623407231152,0.175499780437868,0.881046157695299,0.378292837592195,0.865656442790275,"ENSG00000002587"
"ENSG00000002726",3.08483113500495,0.129682436898299,0.419662262301092,0.309016198376343,0.75730920493966,1,"ENSG00000002726"
"ENSG00000002745",32.8069494790578,0.198997404767132,0.204624431005874,0.97250071161551,0.330801511034211,0.833821158354504,"ENSG00000002745"
"ENSG00000002746",0.340991779432815,0.52564947062215,0.745898766841604,0.70471958661084,0.480984759747384,0.925204428846354,"ENSG00000002746"
"ENSG00000002822",789.60798301535,-0.0463862682965198,0.079936363632831,-0.580289948008947,0.561719104933276,0.960175900746026,"ENSG00000002822"
"ENSG00000002834",7418.602932657,0.0434222260712511,0.0538690305839806,0.806070307939861,0.420202310806561,0.893270082155219,"ENSG00000002834"
"ENSG00000002919",1200.09211246798,-0.0445747606535505,0.0601299305936012,-0.741307369117337,0.458507094603792,0.9124912847345,"ENSG00000002919"
"ENSG00000002933",1024.18829098367,0.000765264269598375,0.305229817642827,0.00250717402221126,0.997999566652193,1,"ENSG00000002933"
"ENSG00000003056",7294.02393801097,-0.0281695427935695,0.0470255417642993,-0.599026438329206,0.549155254339424,0.955493601399013,"ENSG00000003056"
"ENSG00000003096",12.5092456466657,-0.240702233852733,0.181619188542014,-1.32531279202941,0.185067427944735,0.676863550482638,"ENSG00000003096"
"ENSG00000003137",0.425915977762634,-0.338598819973964,0.82861156523059,-0.408633953690638,0.682808309380267,1,"ENSG00000003137"
