1	2	3	4	5	6	7	8	9	10	11	12
24.1970361320738	24.2170368325483	24.2411073405351	24.2255185052045	24.2282440385646	24.2281704399708	24.2479668536984	24.2414712417473	24.2004391672044	24.1996349478156	24.2413112293866	24.2732228306528
21.5473327992182	21.4320296888782	21.5275580157238	21.3858249153622	21.536754503003	21.5958491291872	21.4567130382344	21.6349779803802	21.3829579127106	21.5020074371457	21.6229304781159	21.5416883461431
20.9780053597991	20.9168195246303	20.9341102578034	20.8916140362333	20.916469056139	20.9285252259311	21.0134927707216	21.0405772159324	20.7839757569652	20.8615103048614	20.9736940628538	20.9488816653183
24.749478524707	24.8704323713706	24.7132039528403	24.6709245580041	24.7394009001161	24.639541858035	24.988164542067	24.6660628994616	24.654332331211	24.7745711355234	24.7798691293041	24.7091331745637
21.4632397070531	21.5631949126747	21.5082640214483	21.5529901789875	21.5558328295987	21.6186234882408	21.4835094482059	21.5211917396115	21.4712611096112	21.4638998597093	21.546793978063	21.5648684410025
19.5253943015989	19.6755070682695	19.6508681234603	19.5711149014162	19.5874086826548	19.4984024823355	19.6442885753653	19.5508951347538	19.6149737794247	19.5079120143853	19.5900422620639	19.6539076214873
21.6886099319914	21.6852795559744	21.7007429357845	21.6866561165209	21.7935274176981	21.9415267959375	21.5951534965606	21.7244334344656	21.6669582390712	21.682635388742	21.7162912345944	21.6549242619219
23.0557063056671	22.9485632713306	22.9766994203812	22.9922768681416	22.9636380948653	23.0940902140578	23.0031544124251	23.0747640122992	23.038592867505	22.9604161349969	23.0186761741976	23.0649885158353
23.6148276257191	23.5688037630634	23.6356736431612	23.6223741553589	23.6135917756611	23.6072476564795	23.5239280552296	23.5156236821339	23.7014693363953	23.6006348930184	23.5170834313082	23.5500656784626
24.243499506638	24.443081463098	24.4400208475573	24.3989232612675	24.4015333306406	24.1478792413294	24.4066693996738	24.3932396176758	24.2571851617372	24.2379788091776	24.2839577613753	24.3123163962024
23.7179993400139	23.8841420842339	23.8779272972145	23.8658489086982	23.8494186460855	23.7602995811109	23.8621830419721	23.7030256494704	23.8627921901437	23.8899269673407	23.7292067431883	23.7730918548332
19.9118932871749	20.0335989902805	20.0061306173482	20.0568749836947	20.0906795236448	20.0436073863303	19.9109319024515	19.9941808012631	19.8672426437507	19.9633758541999	20.0198539101742	19.983204218488
23.1658784015415	23.2287375383113	23.2525333410062	23.2618888177995	23.2142396524483	23.1751336124731	23.2095934075328	23.2257776420446	23.122532583827	23.1391711569814	23.1788657811113	23.2092600475373
21.9197794897092	22.0108380085956	21.9791753098502	22.0106265909724	21.9739019395645	22.0137463998263	21.8856299623475	21.972808893379	21.9258801017292	21.9957505647934	22.0098206308273	21.969557920456
23.8533523793311	23.7934165380788	23.8361079239685	23.8504565527667	23.8008103077147	23.917073368973	23.7149030766791	23.7208526352946	23.8328917904515	23.8075594063698	23.7739622270798	23.7593083292136
23.5504090622645	23.4418070972364	23.5008415111487	23.4849492168222	23.48702987229	23.5884717301498	23.5116817247559	23.492803980215	23.5421093104291	23.4299752375922	23.5158750276306	23.5678600942288
22.5791410961214	22.5813231099315	22.6204069542394	22.6275244344504	22.6373958773199	22.6102793477011	22.6137104540827	22.6230613907039	22.4689072155903	22.5900514229125	22.6544364480757	22.6270637860225
23.3118129961484	23.4316148662422	23.3747727899478	23.3685280832549	23.3986089296129	23.4193653310487	23.4213520438876	23.3517550243644	23.3130206987791	23.3021208273185	23.3337478684774	23.3278939159038
23.5171078848305	23.27007011966	23.3826868147424	23.3740863845262	23.3557016925293	23.4420554330772	23.4407953065791	23.3719619708536	23.1905749331951	23.4316992366026	23.5043361104751	23.2310152407953
22.8578380367142	22.9244800400181	22.902149440333	22.9165954311303	22.9225913203125	22.9620399671315	22.8757326386541	22.9159797428734	22.8030769316202	22.866260474846	22.9016594264494	22.8846029107532
22.2731498371119	22.4654085964793	22.4551894314569	22.4139867432518	22.4521810188763	22.3685135734003	22.2924558723098	22.3692924519063	22.3889472507253	22.4165190319049	22.2980394063604	22.3251065694036
21.4574774699681	21.499755910011	21.6232607327085	21.5191967337494	21.5130007840019	21.0976668764899	21.5497209599853	21.4372056190727	21.0716174025636	21.3165601124934	21.3644968032227	21.614833809453
23.1081334671071	23.0912180440813	23.1431919376554	23.129802174126	23.1686833776823	23.0728680259858	23.1721950356193	23.173821219062	23.0285345518167	23.1194486659659	23.1621636032977	23.0856700686844
23.0952611163114	22.9687240096694	22.9671490326896	23.0067876726986	22.9636975294002	23.1261632101641	23.0256225993889	23.0627520547031	23.0457056066711	22.9932360849131	23.0954700911238	23.020598494511
19.4480675231192	19.6182511466769	19.7057840686134	19.6719577387363	19.6695400603767	19.5656704747004	19.5189520681978	19.4740331895776	19.5658293160611	19.5039180603095	19.506377537445	19.6414055626127
21.7135550370655	22.1098408093653	22.0732745220132	21.9267373425295	22.0987992636934	21.0889764197779	22.416856094429	21.9544834923632	21.8099489431834	21.8897252706967	21.7810864988758	21.989178232284
23.285024594805	23.2248419937507	23.271255975094	23.2931738308897	23.2251023201961	23.3035702803593	23.3357168227288	23.2304550024569	23.2286077773553	23.264053007991	23.2896729812276	23.2833135461424
24.0391310690496	23.7682272065093	23.9484336689306	24.0015680541948	23.7495201695029	23.9226816657556	23.8557767965983	24.0054130577826	23.9347733491149	23.8351821207805	24.0465085316759	23.9693696429937
22.4711969186124	22.4354975926763	22.5052357564528	22.5174665995315	22.4634128464384	22.4561655323103	22.4249434865031	22.4968001764034	22.3564275180501	22.40206760783	22.4847037980808	22.468727535677
23.1301249295496	23.2910924004747	23.2457691105462	23.27939612268	23.2588367407	23.1140631854158	23.2046267626589	23.1692011011639	23.20476199405	23.2197347810977	23.1420179582783	23.2503467915082
23.717783510829	23.6696879611957	23.7314421697853	23.7837084027838	23.7383718285546	23.7308964333087	23.6352696610939	23.7435866429245	23.5884566995006	23.657074884106	23.7428096447691	23.727609233894
23.6378063678537	23.5361103279396	23.6167304274375	23.5240067231882	23.6003704572593	23.5493191624099	23.625631798861	23.653850790478	23.6344841604966	23.5654210875275	23.6277181194059	23.4868826639311
23.4071143158707	23.2818493891785	23.2797392916346	23.3759021790273	23.2908497544057	23.5201215555182	23.2807720762577	23.3521489246543	23.3576463064519	23.296871831883	23.4598417594809	23.331289241897
23.161328344763	22.7972865146813	22.9383177406857	22.9908732377073	22.9109536300049	23.1791747416047	23.0694413074432	22.9041554667417	22.7674926545798	23.0652752443897	23.236153900843	22.8804217084453
24.0370671594403	23.9615105757512	24.070124314632	23.9745050277299	24.0242121029631	23.9079783589662	24.1107604819989	24.0632465047738	23.938592395212	24.0379072150281	24.0525959605969	23.9964805470229
22.5734029493951	22.5034968272031	22.6074481999844	22.5806559062702	22.5979838764027	22.6118903567381	22.5512526392617	22.57643591488	22.4891060155091	22.5325980330548	22.5366342271892	22.5163693622727
22.8602540296214	22.8292083449316	22.8352183902757	22.8049440206642	22.77838496269	22.9183755639716	22.8725863618228	22.9057576432957	23.002839576225	22.7850352037078	22.7841786719043	22.8715093225229
22.5882978375361	22.5654898505529	22.5945209602659	22.6095389800901	22.6112782331061	22.6116347421495	22.5777488190625	22.5738457632319	22.640137842118	22.6052623385924	22.5681071587854	22.5698649967872
22.3782412693462	22.2679316757437	22.2674544398624	22.2441255212109	22.3206900584184	22.2310619097871	22.4601532512612	22.4438190370008	22.2511512986274	22.354677153708	22.4162832008998	22.4405468103084
23.0846794381329	23.0988053151007	23.1707381306332	23.1330351929616	23.2045792527357	23.0003396372839	23.0510993929398	23.0871945206971	23.0710954938919	23.1225872736242	23.0723852126118	22.9596519127907
23.2551764782813	23.1593595220665	23.3236172679174	23.2213872587381	23.3024532166823	23.077243659515	23.2005484457475	23.2359538301543	23.1741387053619	23.2101200109177	23.1993113613934	23.1127015593286
22.0863387222351	22.1113219580316	22.1447008614476	22.1674333577562	22.1526656280144	22.0758615978464	22.1074181011947	22.0801380711628	22.0685183639352	22.087941862059	22.1304854739949	22.2083205019515
22.047074512125	21.9108714228101	21.9168717929724	21.9385052854418	21.9142034740262	22.0525889799646	21.948738904992	22.0319331608105	21.9260424178515	21.9402950803057	22.0378086923598	22.0184913377978
21.1108172781571	21.1089410620292	21.1632399505428	21.0789210639715	21.1073395553079	21.2239664112774	21.1217621853803	21.1182664575335	21.0788810470679	21.1178335266725	21.0571525433597	21.145255492647
22.6472464091817	22.5325241413688	22.539186452505	22.5492698653992	22.5583024502249	22.5749896567559	22.5383757806738	22.6501963993609	22.4580515520027	22.5280814660837	22.6491537660271	22.525067153169
19.8837343227358	19.1532539954329	19.2245730659541	19.6192971557851	19.0918200877907	19.388443799864	19.6055742112817	19.5201133270199	19.5960602412006	19.5194926102125	19.8628727251929	19.7058557403623
20.050613754817	19.4814441124406	19.5765242302464	19.764055461386	19.2962578150577	19.4118767396959	19.8385527755627	19.771241610044	19.6041390840095	19.6597616897032	19.9134914522635	19.7951833432873
21.6976586250976	21.6107225584482	21.5055560446114	21.4722727267008	21.513393927885	21.8426952659699	21.8201081578104	21.6241539070922	21.6315440731629	21.5284926251235	21.7380514821441	21.7997970824842
22.6364275958529	22.0634638246855	22.312425990486	22.3915947863805	22.0924468375114	22.758833115805	22.3450980375	22.4270258156047	22.4736797870629	22.2871475527358	22.5187385398237	22.3792595100207
21.6033084309623	23.8518138046798	23.141364646813	23.5427971430075	23.570461512254	21.5246193275686	21.3323038142521	21.5987535524351	23.7430060310446	23.8036581026605	21.5316582394765	21.5353672304689
23.3337320932272	23.2598733754726	23.365975916141	23.2237853195646	23.3404723638178	23.0890718819487	23.3512735794354	23.353149985019	23.1717968446158	23.224230248772	23.2127571026286	23.2032390937602
22.5849072542469	22.5791376561925	22.5588390364884	22.4566228685689	22.6112000192398	22.5149757705535	22.5791765021532	22.5274866554119	22.5623719245166	22.5928672311654	22.4783262309358	22.4506472209568
21.9984796054411	22.076345656975	22.1547984568295	22.1003564709452	22.1707875832524	21.93298981092	21.9667098598276	22.0548585771016	22.0247121394412	22.0393300064566	22.0447810338827	21.9199594545592
22.5796563261247	22.4815046409861	22.5116729580721	22.4851764058623	22.5194909416605	22.4897012466937	22.5759843150769	22.5203674056103	22.5324351714711	22.4873601932798	22.5001614278229	22.476935138009
21.8553826464567	21.7841431965396	21.8428736187487	21.7685919442295	21.8792158546093	21.7977753731374	21.8019356297791	21.8429714945137	21.7054189665723	21.8440197822802	21.8234895620582	21.7515475005334
18.4999247345942	17.2178869065724	17.384179348627	17.430665030384	17.4425476558073	17.6625398021723	18.033418714579	18.0260422015829	17.7714689513499	17.8309077140536	18.0912192538518	18.013052956263
23.0374518166783	22.9532739072156	23.0026905591256	22.9676809509044	23.04036722458	23.0077928581201	23.0184667934828	23.0160707239284	23.0305516872409	22.9986809694921	23.0002303479601	22.9577379699156
