1	2	3	4	5	6	7	8	9	10	11	12
26.6806747959837	26.719166618631	26.7443777666975	26.7433890071947	26.716385212302	26.7062289652107	26.750100641759	26.7463574961987	26.7020798513343	26.6874432703489	26.7650024428213	26.7820318926392
23.0678509867712	23.0578079181028	23.0128902742282	23.0040621034969	23.0653401520259	23.1957639010377	22.978695808158	23.1803218284263	22.804465071908	23.0119584821591	23.1801162999412	23.0891130997547
23.0017802847807	23.017444364694	22.957874927798	22.9633284630369	23.0205573161617	23.1102435413836	22.9168633284378	23.1360157543074	22.8742520298833	23.0413509368092	23.1082583027005	23.0559073873133
25.2412858598292	25.2666229152664	25.2458660547608	25.1860803123592	25.2767097508985	25.1122187713592	25.3867669319523	25.3390269037955	25.1064831789586	25.3265733726632	25.2871961173454	25.3531398686285
20.7431454865065	20.7519783660512	20.7723482623358	20.8088110734676	20.7961834819016	20.9860093799365	20.7024832849713	20.7682786514886	20.7869505477166	20.7623118644308	20.7818869170063	20.8571446764904
24.9024129375963	25.0344652037716	25.0107262416194	24.9924322750915	25.0039512297679	24.9863024594925	25.0404954256237	24.9688641796185	24.9083481537601	24.8808397604764	24.9689233922063	24.9592946952312
26.7204297882576	27.0100983351729	26.723611101468	26.7151123013891	26.7905832826391	26.7192135928982	27.0019322562612	26.7217170395141	26.6989261369625	26.8946206680255	26.9244705035691	26.8404942047537
25.5035816115805	25.6376684992821	25.6795407227681	25.6630267757914	25.6789710461943	25.482087702578	25.6619908688233	25.620876376282	25.5155335090501	25.6589218961548	25.6269065011227	25.4927880831506
25.1917900566738	25.2251757212724	25.3067562052887	25.287003328651	25.3076252709125	25.1864656065444	25.2699879770002	25.2730510171348	25.0936574305347	25.2775977866388	25.2799888298289	25.1940608199181
25.2885838119238	25.2893359442347	25.3153878870125	25.3638732111574	25.2582991198899	25.329432816685	25.3155392901546	25.3593592672744	25.4087315910785	25.2924057856459	25.3551856353523	25.4560872995651
24.0460891209275	24.1150735139355	24.0042500616251	24.1213062566	24.1417591396971	24.2936058977686	23.9284339793289	24.1210132373622	24.0372792107959	24.1250054204175	24.110606155759	24.0758012516949
25.3835172991984	25.5054194975979	25.4663090917377	25.5256380210268	25.4760313262183	25.4404808144122	25.4172623367113	25.4895024613323	25.4163952075986	25.461231197136	25.4418987409139	25.4095883194741
25.4148062295804	25.283998372428	25.3000273229595	25.3792429896423	25.2675185723385	25.5316940145893	25.3431936428026	25.3759649921612	25.3859309310369	25.3705494437379	25.4609882303333	25.3357351198715
25.4704786924153	25.6668221893671	25.5711261192851	25.5610391222821	25.6050070495321	25.5616154602462	25.636489553744	25.5184149305732	25.5579674428081	25.5906210607695	25.5257512055428	25.4760221507335
22.4857325361344	22.7012085406973	22.6234249171192	22.6888801996101	22.6712681837034	22.6092918635915	22.4838767215955	22.6100262636628	22.5113882459635	22.6195931390217	22.6153677748441	22.6059713663662
25.299628088713	25.4332453013056	25.438066041655	25.5034399327012	25.4393646197839	25.3896578672032	25.2391265288738	25.2033052421251	25.5389772200871	25.4810725712	25.284761542725	25.3349196248831
24.9050900654851	24.9526932625306	24.9622039128627	25.0484994660115	24.9264423172835	24.9815195732132	24.9016287442019	24.942879379005	24.9903530649288	24.9468188945971	24.9876735734695	25.0379554318136
25.3400595467191	25.4637003492104	25.4455690534062	25.4506059280815	25.4653569833006	25.4330511204877	25.4983134835026	25.5210080241868	25.2556522065781	25.4876017362836	25.4611112450279	25.5442186874876
24.868444746316	24.7307367379537	24.5265159534367	24.5095140633746	24.6028929104046	25.0717841304675	25.0739120706164	24.7229541259952	24.7980711855426	24.6962376542357	24.9286419871435	24.9576247503795
25.2526941699624	25.4194570249992	25.3959423550411	25.4885825717549	25.3638201028827	25.4029295704027	25.23720779746	25.2601379426212	25.3903976576014	25.3493340655044	25.313776111434	25.3514898377249
25.5479400592744	25.7670546236698	25.7273071301737	25.7635358601847	25.702106526974	25.6786386995175	25.6596973056216	25.6180717214262	25.765983979445	25.8410687741455	25.6549269231196	25.6543848646133
24.560752847448	24.5981319775742	24.5789110807345	24.6483177141857	24.5164441677626	24.6761029338172	24.5496797327424	24.599452605677	24.7550932081936	24.5991234283353	24.5298073841154	24.6005946804146
25.4254487115638	25.3843516637666	25.4033098917816	25.3978686952332	25.4031006885787	25.5521471212078	25.3294445669367	25.3910679646319	25.50263752287	25.4294721116188	25.3888995343448	25.4338410792633
24.936887200971	24.9293575504548	24.927255766911	24.9602223653773	24.9345070343936	24.9867527497816	24.8701945741085	24.9476601819525	24.9971948497387	24.9620978345715	24.9415311192291	24.9175240797797
24.8181933936598	24.9839343162728	24.9163185667289	24.946918597058	24.9756934729221	25.0144533131213	24.7975771875346	24.9115479818337	24.8742079184189	24.9490793359188	24.9030587376154	24.8682959767532
