1	2	3	4	5	6	7	8	9	10	11	12
26.7437223388475	26.705714134073	26.7625842199648	26.7323834870446	26.7347156568008	26.6667956549846	26.817419155717	26.7383412870645	26.6759953071699	26.6399540630793	26.7223257401885	26.7439246964217
23.0962110874598	23.0463656311413	23.0205315806217	22.9962842017232	23.0727121847574	23.1705043146638	23.0090621846417	23.1724112518361	22.7891150655248	22.9827234051926	23.1535176277269	23.0658350716107
23.0295060274793	23.0060242385545	22.9653604664942	22.9555857207049	23.0277949356646	23.085329248851	22.9466238717141	23.128106490145	22.8587098211456	23.0119698835354	23.0819819099171	23.0327626989799
25.2905135423389	25.2539679215027	25.2598296969848	25.1764189908559	25.290719088353	25.0792213777028	25.4407275336931	25.3310523823822	25.0847931154518	25.2858428646879	25.2511473002576	25.3207704860891
20.7491856260485	20.7418020498531	20.7736458102911	20.8029280133898	20.7967447652246	20.9696718167678	20.7105473838519	20.7604395241116	20.777157038615	20.7442495564377	20.7660441805563	20.8428292703339
24.948387033571	25.0219376716721	25.0240241207482	24.9829381018424	25.0171418974608	24.9538134608775	25.0910632671398	24.9609006231064	24.8872037798696	24.8423229684889	24.9343020119607	24.9285068249307
26.783859026734	26.9964861202293	26.741758757039	26.7041311884164	26.8091364285821	26.6797278564199	27.0717182105652	26.7137015602756	26.6728502785375	26.8461025235048	26.8810785948661	26.8021522491223
25.5553276479339	25.6248097901762	25.6947322497364	25.6529537756063	25.6941877488939	25.4475969398118	25.7186481083438	25.6128935059687	25.4927168677591	25.6165407941478	25.5893341003937	25.4598579336518
25.2405425201025	25.2125434832822	25.3208922488367	25.2772548949506	25.3217273996069	25.1531684366137	25.3228043812364	25.2650784500487	25.0720026908064	25.2371105137143	25.2439723370558	25.1623302301823
25.3382656115081	25.2766684803253	25.329548369872	25.3540584268405	25.2722531988438	25.2955584076371	25.3688020051054	25.3513841435791	25.3862090961535	25.2518449694586	25.3188318887647	25.4233045245736
24.0838414810963	24.1030507559148	24.0146982544859	24.1125640000508	24.152361985057	24.2639137051607	23.9681058684729	24.1130747957567	24.0185338740108	24.09024244577	24.0798342842807	24.0485611097638
25.4341105741344	25.4926333972273	25.4808968853408	25.51568360862	25.4906389164638	25.406158042078	25.471521731724	25.4815234825561	25.3938516060775	25.4198319171167	25.4051560904969	25.3769922643185
25.4656999157795	25.2713338390083	25.3141443146868	25.3694149388256	25.2815003229739	25.4970029632134	25.3967273144622	25.3679893765738	25.3634712320937	25.3296005305785	25.4241599645358	25.3034356272915
