"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp" "Gene_name"
"P59665" "P59665" 1.17935926185298 6.18216135445867e-06 0.00578947245351632 "at-risk vs hc-like" "DEFA1"
"P02730" "P02730" 1.26573861196811 1.51390448062543e-05 0.00763007858235214 "at-risk vs hc-like" "SLC4A1"
"P02741" "P02741" 0.912340132332344 2.45224451528489e-05 0.00926948426777687 "at-risk vs hc-like" "CRP"
"Q96DM3" "Q96DM3" -0.767598844189197 3.9970853590585e-05 0.0120871861257929 "at-risk vs hc-like" "RMC1"
"P69905" "P69905" 0.904575354578869 5.34962861122076e-05 0.0134810641002763 "at-risk vs hc-like" "HBA1"
"P21675" "P21675" 0.777490341562965 9.14232787182125e-05 0.0197474282031339 "at-risk vs hc-like" "TAF1"
"P68871" "P68871" 0.478741871174536 0.000184565464377709 0.0348828727673871 "at-risk vs hc-like" "HBB"
"O60462" "O60462" -0.862746223795445 0.000237511177872777 0.0399018778826266 "at-risk vs hc-like" "NRP2"
"Q9NS69" "Q9NS69" -0.403084053403936 0.000314409604904908 0.0475387322616221 "at-risk vs hc-like" "TOMM22"
"P68133" "P68133" -0.317520258952321 0.000623240339811479 0.0856672176177233 "at-risk vs hc-like" "ACTA1"
"P01591" "P01591" 0.480588584515229 0.000814678337686166 0.0986136619575328 "at-risk vs hc-like" "JCHAIN"
"P62136" "P62136" -0.474008902081968 0.000888959472937834 0.0986136619575328 "at-risk vs hc-like" "PPP1CA"
"P11277" "P11277" 0.439438310411993 0.000913089462569748 0.0986136619575328 "at-risk vs hc-like" "SPTB"
